,Accident,Latitude,Longitude,Date,Time,Address,Route,Log_Mile,City,Event,Conditions,EventBefore,ConditionBefore,Hour,Temperature,Temp_Max,Temp_Min,Monthly_Avg_Temp,Daily_Avg_Temp,Relative_Temp,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Illumination,Operation,Speed_Limit,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,AADT,DHV,Pavement_Width,Pavement_Type,Unix
1001,,35.1340816221,-85.3380676927,2019-02-27,17:35:31,,330C476001,0.103,,partly-cloudy-day,Partly Cloudy,cloudy,Overcast,17,65.93,65.93,49.81,,,,43.4,0.44,2,2,8.23,0.7,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,7,0,,2,,2,2,12,4,19,,,26,15,
1000,,35.0661358471,-85.2596331597,2019-02-27,17:29:57,,330B486001,0.566,,partly-cloudy-day,Partly Cloudy,partly-cloudy-night,Mostly Cloudy,17,73.2,73.2,52.17,,,,44.25,0.35,2,2,7.21,0.7,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,7,0,1,2,30,2,2,12,4,19,,,30,15,
999,,35.0371754086,-85.1238988551,2019-02-27,17:11:11,,330E256001,0.03,,clear-day,Clear,cloudy,Overcast,17,72.22,72.22,52.04,,,,45.61,0.39,2,2,6.23,0.66,NA,0,0.0002,1551272400,1,0,0,0,0,0,2,7,0,,2,,2,2,11,2,19,,,26,15,
998,,34.9961099051,-85.3261558235,2019-02-27,17:09:34,,330A765001,0.137,,partly-cloudy-day,Partly Cloudy,cloudy,Overcast,17,72.98,72.98,51.45,,,,44.2,0.36,2,2,4.82,0.72,NA,0,0.0003,1551326400,0,1,0,0,0,0,2,7,0,1,2,,1,1,12,4,19,,,12,6,
997,,35.1295398995,-85.2275224228,2019-02-27,16:23:10,,330E899001,0.119,,partly-cloudy-day,Partly Cloudy,partly-cloudy-night,Mostly Cloudy,16,72.28,73.08,52.04,,,,43.76,0.36,2,2,7.1,0.7,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,16,15,
996,,35.1864979333,-85.343653504,2019-02-27,16:22:49,,330C576001,0.118,,partly-cloudy-day,Partly Cloudy,cloudy,Overcast,16,65.32,65.32,50.13,,,,43.59,0.45,2,2,8.51,0.71,NA,0,0.0001,1551297600,0,1,0,0,0,0,3,0,0,,2,25,1,1,11,2,19,,,12,6,
995,,35.1861869309,-85.2190523561,2019-02-27,16:12:08,,330D054001,0.091,,partly-cloudy-day,Partly Cloudy,partly-cloudy-night,Mostly Cloudy,16,71.65,72.53,51.74,,,,44.07,0.37,2,2,7.24,0.7,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,7,0,,2,,1,1,11,2,19,,,10,5,
994,,35.0249882744,-85.0786289935,2019-02-27,15:26:33,,330F372001,0,,clear-day,Clear,cloudy,Overcast,15,69.48,71.4,51.66,,,,44.66,0.41,2,2,10,0.66,NA,0,0.0002,1551272400,1,0,0,0,0,0,,,,,,,,,,,,,,,,
993,,35.0208001578,-85.1715050157,2019-02-27,15:25:16,,330E425001,0.073,,clear-day,Clear,cloudy,Overcast,15,70.92,72.94,52.39,,,,43.81,0.38,2,2,10,0.66,NA,0,0.0001,1551272400,1,0,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,20,15,
992,,34.9889757683,-85.0934727589,2019-02-27,15:16:18,,330E369001,0.165,,clear-day,Clear,cloudy,Overcast,15,70.44,72.26,52.27,,,,44.69,0.4,2,2,10,0.66,NA,0,0.0004,1551272400,1,0,0,0,0,0,2,7,0,,2,30,2,2,11,2,19,,,28,15,
991,,35.0881570524,-85.0878280139,2019-02-27,15:08:26,,330E841001,0.183,,clear-day,Clear,cloudy,Overcast,15,70.7,72.22,51.17,,,,44.48,0.39,2,2,10,0.66,NA,0,0.0001,1551297600,1,0,0,0,0,0,2,7,0,,2,30,2,2,11,2,19,,,26,15,
990,,35.0464837732,-85.2899745268,2019-02-27,14:56:16,,330A385001,0.224,,clear-day,Clear,cloudy,Overcast,14,69.09,72.94,52.18,,,,42.16,0.38,2,2,6.66,0.71,NA,0,0.0002,1551326400,1,0,0,0,0,0,2,4,0,1,2,,2,2,12,4,19,,,20,15,
989,,35.227609673,-85.02638985,2019-02-27,14:56:15,,330F646001,0,,clear-day,Clear,partly-cloudy-night,Mostly Cloudy,14,69.58,71.77,46.15,,,,44.08,0.4,2,2,9.53,0.68,NA,0,0.0001,1551297600,1,0,0,0,0,0,,,,,,,,,,,,,,,,
988,,35.2559898274,-85.1795724649,2019-02-27,14:55:00,,3303633001,0.19,,partly-cloudy-day,Partly Cloudy,partly-cloudy-night,Mostly Cloudy,14,70.69,72.92,49.97,,,,42.69,0.36,2,2,9.3,0.69,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,4,0,1,2,40,2,2,18,4,16,8400,11,24,15,
987,,34.9862242104,-85.1660981078,2019-02-27,14:54:07,,330E599001,0.002,,clear-day,Clear,cloudy,Overcast,14,68.95,72.91,52.45,,,,44.05,0.41,2,2,6.36,0.66,NA,0,0.0002,1551272400,1,0,0,0,0,0,2,7,0,,2,,2,2,12,4,19,,,28,15,
986,,34.9914327121,-85.3061292347,2019-02-27,14:53:30,,330A793001,0.087,,clear-day,Clear,cloudy,Overcast,14,69.25,73.43,51.62,,,,42.38,0.38,2,2,7.06,0.7,NA,0,0.0003,1551326400,1,0,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,26,15,
985,,35.0996977961,-85.3299044717,2019-02-27,14:43:12,,330A048001,0.054,,clear-day,Clear,cloudy,Overcast,14,69.19,72.95,52.28,,,,41.59,0.37,2,2,7.2,0.7,NA,0,0.0001,1551297600,1,0,0,0,0,0,2,7,0,1,2,25,2,2,12,4,19,,,20,15,
984,,35.0569277697,-85.2422637768,2019-02-27,14:39:21,,330B070001,0.116,,clear-day,Clear,partly-cloudy-night,Mostly Cloudy,14,68.42,72.54,51.76,,,,42.46,0.39,2,2,6.55,0.7,NA,0,0.0001,1551297600,1,0,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,30,15,
983,,35.0206633475,-85.283877048,2019-02-27,14:21:55,,330A577001,0.046,,clear-day,Clear,cloudy,Overcast,14,69.05,73.27,51.94,,,,42.34,0.38,2,2,6.52,0.71,NA,0,0.0002,1551326400,1,0,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,18,15,
982,,34.9878392652,-85.3924163194,2019-02-27,14:11:03,,330C034001,0.073,,partly-cloudy-day,Partly Cloudy,cloudy,Overcast,14,68.81,73.17,51.54,,,,41.71,0.37,2,2,6.48,0.72,NA,0,0.0005,1551326400,0,1,0,0,0,0,3,0,0,,2,,1,1,11,2,19,,,10,6,
981,,35.1107665457,-85.3456652931,2019-02-27,14:00:03,,330C416001,0.009,,partly-cloudy-day,Partly Cloudy,cloudy,Overcast,14,64.93,68.39,50.68,,,,41.35,0.42,2,2,7.12,0.72,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,18,15,
980,,35.1800798487,-85.1750414087,2019-02-27,13:37:51,,330D116001,0.288,,partly-cloudy-day,Partly Cloudy,partly-cloudy-night,Mostly Cloudy,13,66.55,72.7,51.55,,,,42.21,0.41,2,2,7.73,0.69,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,7,0,,2,25,2,2,11,2,19,,,26,15,
979,,35.1860916434,-85.2253710857,2019-02-27,12:59:40,,330D022001,0.524,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,12,62.88,72.52,51.76,,,,44.96,0.52,2,2,9.11,0.7,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,7,0,,2,25,1,1,11,2,19,,,10,5,
978,,35.1232385049,-85.2902048128,2019-02-27,12:57:40,,330C663001,0.2,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,12,62.24,72.49,52.09,,,,44.94,0.53,2,2,9.07,0.7,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,7,0,1,2,25,2,2,12,4,19,,,14,6,
977,,35.1950528781,-85.2576064857,2019-02-27,12:37:39,,330C180001,0.348,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,12,63.14,72.7,52.16,,,,44.4,0.5,2,2,9.61,0.7,NA,0,0.0001,1551297600,0,1,0,0,0,0,3,0,0,,2,,2,2,11,2,19,,,18,15,
976,,35.1127742643,-85.1572593403,2019-02-27,12:17:53,,330D383001,0.25,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,12,62.68,72.5,51.58,,,,47.03,0.57,2,2,7.68,0.69,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,7,0,,2,30,2,2,11,2,19,,,26,15,
975,,35.0978770417,-85.3113941657,2019-02-27,12:08:07,,330C624001,0.359,,partly-cloudy-day,Mostly Cloudy,cloudy,Overcast,12,62.49,72.85,52.24,,,,45.07,0.53,2,2,8.82,0.7,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,7,0,1,2,25,2,2,12,4,19,,,22,15,
974,,35.2463630106,-85.1834942326,2019-02-27,12:07:54,,330D653001,0.037,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,12,63.23,73,50.29,,,,44.78,0.51,2,2,10,0.69,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,7,0,,2,,2,2,12,4,19,,,14,15,
973,,35.031686307,-85.2325423025,2019-02-27,11:45:07,,330B157001,0,,partly-cloudy-day,Mostly Cloudy,cloudy,Overcast,11,58.69,72.85,51.7,,,,47.99,0.68,2,2,6.63,0.66,NA,0,0.0001,1551297600,0,1,0,0,0,0,,,,,,,,,,,,,,,,
972,,35.0204463458,-85.1052566017,2019-02-27,10:49:13,,330F420001,0.028,,partly-cloudy-day,Mostly Cloudy,cloudy,Overcast,10,56.71,71.97,51.98,,,,49.91,0.78,2,2,5.76,0.66,NA,0,0.0002,1551272400,0,1,0,0,0,0,2,7,0,,2,,2,2,11,2,19,,,20,15,
971,,35.1371496386,-85.2683251262,2019-02-27,10:47:52,,330C792001,0.037,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,10,56.04,72.29,51.9,,,,47.23,0.72,2,2,5.14,0.7,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,22,15,
970,,35.2023881421,-85.1334270951,2019-02-27,10:43:17,,330C300001,0.067,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,10,55.89,72.23,50.51,,,,46.72,0.71,2,2,10,0.69,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,7,0,,2,,2,2,12,4,19,,,28,15,
969,,35.0099983852,-85.1393562993,2019-02-27,10:09:29,,330E593001,0.116,,partly-cloudy-day,Mostly Cloudy,cloudy,Overcast,10,56.89,72.8,52.4,,,,49.72,0.77,2,2,5.61,0.66,NA,0,0.0002,1551272400,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,28,15,
968,,35.0121178747,-85.2098173302,2019-02-27,10:03:17,,330C353001,0.143,,partly-cloudy-day,Mostly Cloudy,cloudy,Overcast,10,56.28,73.05,51.85,,,,49.05,0.77,2,2,5.69,0.66,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,0,0,,2,,2,2,12,4,19,,,48,15,
967,,35.1385553514,-85.2615658313,2019-02-27,09:00:36,,330C804001,0.018,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,9,53.83,72.53,52.21,,,,46.39,0.76,2,2,8.13,0.71,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,7,0,,2,,2,2,12,4,19,,,22,15,
966,,35.2460742725,-85.1054541469,2019-02-27,08:22:54,,330D867001,0.21,,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,8,48.24,72.49,48.24,,,,44.31,0.86,2,2,10,0.68,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,7,0,,2,30,2,2,11,2,19,,,20,15,
965,,35.1066319079,-85.2664502448,2019-02-27,07:39:54,,330F207001,0.007,,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,7,53.34,72.85,52.26,,,,44.28,0.71,2,2,7.71,0.7,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,20,15,
964,,34.9890650234,-85.3498845071,2019-02-27,07:38:06,,330C109001,0.055,,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,7,50.87,66.76,49.23,,,,45.77,0.83,2,2,5.91,0.72,NA,0,0.0004,1551326400,0,1,0,0,0,0,2,7,0,,2,,2,2,12,4,19,,,18,15,
963,,34.9867358305,-85.1846865854,2019-02-27,07:33:16,,330B845001,0.071,,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,7,53.39,72.74,52.32,,,,46.85,0.78,2,2,5.83,0.67,NA,0,0.0001,1551272400,0,1,0,0,0,0,2,7,0,1,2,30,2,2,12,4,19,,,28,15,
962,,35.1477786402,-85.372657661,2019-02-27,07:24:38,,330G441001,1.043,,partly-cloudy-day,Mostly Cloudy,cloudy,Overcast,7,50.95,66.31,50.95,,,,44.68,0.79,2,2,2.83,0.72,NA,0,0.0002,1551330000,0,1,0,0,0,0,3,0,0,0,2,35,2,2,11,2,9,,,16,6,
961,,35.1150106201,-85.052847868,2019-02-27,07:19:46,,330E083001,0.277,,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,7,52.42,72.44,51.24,,,,46.75,0.81,2,2,7.03,0.65,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,7,0,,2,,2,2,11,2,19,,,18,15,
960,,35.0159505361,-85.2686760426,2019-02-27,07:14:38,,330B343001,0.02,,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,7,52.72,72.4,51.37,,,,45.76,0.77,2,2,6.31,0.67,NA,0,0.0002,1551326400,0,1,0,0,0,0,2,7,0,,2,,2,2,12,4,19,,,24,15,
959,,35.1456182895,-85.2631522192,2019-02-27,07:09:52,,330C873001,0.253,,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,7,52.28,72.41,52.08,,,,43.95,0.73,2,2,8.25,0.71,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,26,15,
958,,35.2114521142,-85.2059782201,2019-02-27,07:09:52,,330G106001,0.026,,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,7,51.72,72.42,51.72,,,,43.7,0.74,2,2,9.14,0.7,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,7,0,,2,,2,2,12,4,19,,,24,15,
957,,35.2062596463,-85.1536551112,2019-02-27,06:49:07,,330E998001,0,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,6,52.99,72.73,50.52,,,,44.9,0.74,2,2,8.59,0.69,NA,0,0.0001,1551297600,0,1,0,0,0,0,,,,,,,,,,,,,,,,
956,,35.0346286153,-85.070014197,2019-02-27,06:40:59,,330E050001,1.271,,cloudy,Overcast,cloudy,Overcast,6,53.62,71.42,51.7,,,,46.14,0.76,2,2,6.17,0.66,NA,0,0.0003,1551272400,0,1,0,0,0,0,2,0,0,,2,30,1,1,12,4,19,,,12,15,
955,,35.1374708938,-85.3245078343,2019-02-27,04:20:57,,330C400001,0.147,,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,4,51.7,66.16,50.49,,,,45.25,0.79,2,2,8.45,0.71,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,26,15,
954,,35.0214969036,-85.2672831501,2019-02-27,02:54:26,,330A541001,0.004,,cloudy,Overcast,cloudy,Overcast,2,55.74,72.68,51.51,,,,45.13,0.67,2,2,6.44,0.67,NA,0,0.0002,1551326400,0,1,0,0,0,0,2,7,0,1,2,30,2,2,12,4,19,,,22,15,
953,,35.0206161131,-85.1866571082,2019-02-27,02:40:24,,330B012001,0.119,,cloudy,Overcast,cloudy,Overcast,2,56.23,72.99,52.38,,,,45.55,0.67,2,2,6.07,0.66,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,28,15,
952,,35.1812330118,-85.2327734669,2019-02-27,01:48:20,,330D016001,0.287,,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,1,57.56,72.69,51.89,,,,42.53,0.57,2,2,10,0.7,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,7,0,,2,25,2,2,11,2,19,,,18,6,
